Year,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit,Qty,Trade Value (US$)
2017,Export,484,Mexico,MEX,388,Jamaica,JAM,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,333492977.0,124415193
2017,Export,484,Mexico,MEX,392,Japan,JPN,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,2216490244.0,826899157
2017,Export,484,Mexico,MEX,410,Rep. of Korea,KOR,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,4215550698.0,1572682455
2017,Export,484,Mexico,MEX,528,Netherlands,NLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,822610966.0,306888928
2017,Export,484,Mexico,MEX,558,Nicaragua,NIC,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,199665531.0,74488602
2017,Export,484,Mexico,MEX,604,Peru,PER,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,90070031.0,33602148
2017,Export,484,Mexico,MEX,620,Portugal,PRT,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,225432499.0,84101405
2017,Export,484,Mexico,MEX,699,India,IND,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,7169579563.0,2674732863
2017,Export,484,Mexico,MEX,724,Spain,ESP,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,8048559505.0,3002651190
2017,Export,484,Mexico,MEX,757,Switzerland,CHE,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,142436713.0,53138424
2017,Export,484,Mexico,MEX,784,United Arab Emirates,ARE,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,96764736.0,36099721
2017,Import,484,Mexico,MEX,826,United Kingdom,GBR,270900,"Petroleum oils, oils from bituminous minerals, crude",No Quantity,0.0,261
2017,Import,484,Mexico,MEX,842,USA,USA,270900,"Petroleum oils, oils from bituminous minerals, crude",No Quantity,0.0,109344
2017,Export,484,Mexico,MEX,842,USA,USA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,28225277293.0,10529916862
2013,Import,500,Montserrat,MSR,0,World,WLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,5590.0,19935
2013,Import,500,Montserrat,MSR,842,USA,USA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,5590.0,19935
2013,Import,558,Nicaragua,NIC,0,World,WLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,652732705.0,505501073
2013,Export,558,Nicaragua,NIC,0,World,WLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,38.0,197
2013,Import,558,Nicaragua,NIC,222,El Salvador,SLV,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,10912632.0,8283943
2013,Import,558,Nicaragua,NIC,531,Curaçao,CUW,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,587980920.0,458441244
2013,Export,558,Nicaragua,NIC,591,Panama,PAN,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,38.0,197
2013,Import,558,Nicaragua,NIC,842,USA,USA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,17.0,158
2013,Import,558,Nicaragua,NIC,862,Venezuela,VEN,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,53839136.0,38775728
2013,Import,600,Paraguay,PRY,0,World,WLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,13099.0,68001
2013,Import,600,Paraguay,PRY,76,Brazil,BRA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,12844.0,64770
2013,Import,600,Paraguay,PRY,156,China,CHN,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,20.0,584
2013,Import,600,Paraguay,PRY,842,USA,USA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,235.0,2647
2013,Import,604,Peru,PER,0,World,WLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,4326491768.0,3355453227
2013,Export,604,Peru,PER,0,World,WLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,802171986.0,537895524
2013,Import,604,Peru,PER,24,Angola,AGO,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,243121000.0,210512347
2013,Import,604,Peru,PER,76,Brazil,BRA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,116730490.0,94519375
2013,Export,604,Peru,PER,76,Brazil,BRA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,0.0,0
2013,Export,604,Peru,PER,124,Canada,CAN,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,44.0,30
2013,Export,604,Peru,PER,152,Chile,CHL,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,182306600.0,122668052
2013,Import,604,Peru,PER,170,Colombia,COL,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,303701100.0,232838084
2013,Export,604,Peru,PER,170,Colombia,COL,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,62.0,37
2013,Import,604,Peru,PER,218,Ecuador,ECU,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,2162539459.0,1540514797
2013,Import,604,Peru,PER,528,Netherlands,NLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,202.0,157
2013,Import,604,Peru,PER,566,Nigeria,NGA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,1266406000.0,1082518379
2013,Import,604,Peru,PER,591,Panama,PAN,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,134274700.0,104076215
2013,Import,604,Peru,PER,780,Trinidad and Tobago,TTO,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,99718800.0,90473179
2013,Import,604,Peru,PER,842,USA,USA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,17.0,690
2013,Export,604,Peru,PER,842,USA,USA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,619837379.0,415171805
2013,Export,604,Peru,PER,899,"Areas, nes",,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,27900.0,55599
2014,Import,500,Montserrat,MSR,0,World,WLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,200.0,1424
2014,Import,500,Montserrat,MSR,842,USA,USA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,200.0,1424
2014,Import,558,Nicaragua,NIC,0,World,WLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,686954123.0,508070779
2014,Import,558,Nicaragua,NIC,484,Mexico,MEX,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,94421572.0,57068349
2014,Import,558,Nicaragua,NIC,531,Curaçao,CUW,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,53540911.0,40171507
2014,Import,558,Nicaragua,NIC,842,USA,USA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,1.0,16
2014,Import,558,Nicaragua,NIC,862,Venezuela,VEN,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,538991639.0,410830908
2014,Import,600,Paraguay,PRY,0,World,WLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,10639.0,90735
2014,Import,600,Paraguay,PRY,76,Brazil,BRA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,9941.0,80897
2014,Import,600,Paraguay,PRY,156,China,CHN,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,20.0,467
2014,Import,600,Paraguay,PRY,276,Germany,DEU,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,425.0,3666
2014,Import,600,Paraguay,PRY,826,United Kingdom,GBR,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,23.0,1114
2014,Import,600,Paraguay,PRY,842,USA,USA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,230.0,4591
2014,Import,604,Peru,PER,0,World,WLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,4245290826.0,3017554057
2014,Export,604,Peru,PER,0,World,WLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,836453658.0,496337220
2014,Re-Import,604,Peru,PER,0,World,WLD,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,1.0,38
2014,Export,604,Peru,PER,32,Argentina,ARG,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,2.0,1
2014,Export,604,Peru,PER,56,Belgium,BEL,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,74030236.0,29121289
2014,Import,604,Peru,PER,76,Brazil,BRA,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,129624595.0,88378561
2014,Export,604,Peru,PER,152,Chile,CHL,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,181824100.0,113760591
2014,Import,604,Peru,PER,170,Colombia,COL,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,155937000.0,113902845
2014,Import,604,Peru,PER,218,Ecuador,ECU,270900,"Petroleum oils, oils from bituminous minerals, crude",Weight in kilograms,2311073300.0,1486165058
